2.89999999999999980e-001,2.90000000000000040e-001,9.51875160861134994e-01,9.51875160861142767e-01,2.93804455233825201e-01,2.9380445523382931e-01,3.15688892992901926e-02,3.156888929929072e-02
2.99999999999999990e-001,3.00000000000000040e-001,9.4856845216284602e-01,9.48568452162854237e-01,3.03904472611812193e-01,3.03904472611816634e-01,3.20577329798487908e-02,3.20577329798493322e-02
3.10000000000000000e-001,3.10000000000000050e-001,9.45156040560682031e-01,9.4515604056069047e-01,3.13991080885054285e-01,3.13991080885058949e-01,3.25228407541494138e-02,3.2522840754149969e-02
3.19999999999999950e-001,3.20000000000000010e-001,9.41638297693492054e-01,9.41638297693500715e-01,3.24063196980786449e-01,3.24063196980791446e-01,3.29652501571578576e-02,3.29652501571584128e-02
3.29999999999999960e-001,3.30000000000000020e-001,9.38015595885398179e-01,9.38015595885407061e-01,3.34119739381086411e-01,3.34119739381091741e-01,3.33859515669887932e-02,3.33859515669893623e-02
3.39999999999999970e-001,3.40000000000000020e-001,9.34288308590678573e-01,9.34288308590687678e-01,3.44159628135090878e-01,3.44159628135096652e-01,3.37858904029145756e-02,3.37858904029151447e-02
3.49999999999999980e-001,3.50000000000000030e-001,9.30456810817055113e-01,9.30456810817064884e-01,3.54181784875581495e-01,3.54181784875587713e-01,3.41659692185209626e-02,3.41659692185215317e-02
3.59999999999999990e-001,3.60000000000000040e-001,9.26521479528365388e-01,9.26521479528375603e-01,3.64185132839736636e-01,3.64185132839743187e-01,3.45270496951823394e-02,3.45270496951829223e-02
3.70000000000000000e-001,3.70000000000000050e-001,9.22482694027549232e-01,9.22482694027559891e-01,3.74168596893856397e-01,3.74168596893863171e-01,3.48699545407626029e-02,3.48699545407631859e-02
3.79999999999999950e-001,3.80000000000000000e-001,9.18340836320837627e-01,9.18340836320848509e-01,3.84131103561875852e-01,3.84131103561882959e-01,3.51954692981957945e-02,3.51954692981963774e-02
3.89999999999999960e-001,3.90000000000000010e-001,9.14096291463983523e-01,9.14096291463994626e-01,3.94071581057491071e-01,3.94071581057498511e-01,3.55043440683625796e-02,3.55043440683631765e-02
3.99999999999999970e-001,4.00000000000000020e-001,9.09749447891336826e-01,9.09749447891348373e-01,4.03988959319727558e-01,4.03988959319735331e-01,3.57972951514526974e-02,3.57972951514532942e-02
4.09999999999999980e-001,4.10000000000000030e-001,9.05300697728524617e-01,9.05300697728536386e-01,4.13882170051792397e-01,4.13882170051800503e-01,3.60750066107903347e-02,3.60750066107909176e-02
4.19999999999999980e-001,4.20000000000000040e-001,9.00750437089459676e-01,9.0075043708947189e-01,4.23750146763054447e-01,4.23750146763062996e-01,3.63381317628973798e-02,3.63381317628979489e-02
4.29999999999999990e-001,4.30000000000000050e-001,8.96099066358368667e-01,8.96099066358381103e-01,4.33591824814006654e-01,4.33591824814015537e-01,3.65872945973779867e-02,3.65872945973785696e-02
4.39999999999999950e-001,4.40000000000000000e-001,8.91346990457493215e-01,8.91346990457506095e-01,4.43406141464068481e-01,4.43406141464077697e-01,3.6823091130027033e-02,3.6823091130027616e-02
4.49999999999999960e-001,4.50000000000000010e-001,8.86494619101088843e-01,8.86494619101102388e-01,4.53192035922095559e-01,4.53192035922105108e-01,3.70460906923931951e-02,3.70460906923937919e-02
4.59999999999999960e-001,4.60000000000000020e-001,8.81542367036315832e-01,8.81542367036329822e-01,4.62948449399466332e-01,4.62948449399476214e-01,3.72568371608652804e-02,3.72568371608658772e-02
4.69999999999999970e-001,4.70000000000000030e-001,8.76490654271584568e-01,8.7649065427159878e-01,4.72674325165623132e-01,4.72674325165633347e-01,3.74558501281960568e-02,3.74558501281966536e-02
4.79999999999999980e-001,4.80000000000000040e-001,8.71339906292896038e-01,8.71339906292910472e-01,4.82368608605950044e-01,4.82368608605960592e-01,3.76436260202323499e-02,3.76436260202329468e-02
4.89999999999999990e-001,4.90000000000000050e-001,8.66090554268687418e-01,8.66090554268702074e-01,4.92030247281873833e-01,4.92030247281884825e-01,3.78206391604816588e-02,3.78206391604822557e-02
5.00000000000000000e-001,5.00000000000000000e-001,8.60743035243670684e-01,8.60743035243686006e-01,5.01658190993080621e-01,5.01658190993091946e-01,3.79873427850146022e-02,3.79873427850151991e-02
5.09999999999999900e-001,5.10000000000000010e-001,8.55297792322128991e-01,8.55297792322144757e-01,5.1125139184174384e-01,5.1125139184175561e-01,3.8144170010078339e-02,3.81441700100789358e-02
5.19999999999999910e-001,5.20000000000000020e-001,8.49755274841110352e-01,8.49755274841126563e-01,5.20808804298665273e-01,5.20808804298677708e-01,3.82915347546782594e-02,3.82915347546788424e-02
5.29999999999999920e-001,5.30000000000000030e-001,8.44115938533942955e-01,8.44115938533959609e-01,5.30329385271233189e-01,5.30329385271246068e-01,3.84298326202735032e-02,3.84298326202741001e-02
5.39999999999999920e-001,5.40000000000000040e-001,8.38380245684469671e-01,8.38380245684486992e-01,5.39812094173105827e-01,5.39812094173119373e-01,3.85594417296261995e-02,3.85594417296267825e-02
5.49999999999999930e-001,5.50000000000000040e-001,8.32548665272386467e-01,8.32548665272404232e-01,5.49255892995534678e-01,5.49255892995548889e-01,3.86807235267433574e-02,3.86807235267439404e-02
5.59999999999999940e-001,5.60000000000000050e-001,8.26621673110045307e-01,8.26621673110063516e-01,5.5865974638024185e-01,5.58659746380256506e-01,3.87940235397556815e-02,3.87940235397562506e-02
5.69999999999999950e-001,5.70000000000000060e-001,8.20599751971071933e-01,8.20599751971090586e-01,5.68022621693770712e-01,5.68022621693786034e-01,3.88996721084864244e-02,3.88996721084870073e-02
5.79999999999999960e-001,5.80000000000000070e-001,8.14483391711125714e-01,8.14483391711145033e-01,5.77343489103235074e-01,5.77343489103251062e-01,3.89979850783782749e-02,3.89979850783788579e-02
5.89999999999999970e-001,5.90000000000000080e-001,8.08273089381118414e-01,8.08273089381138177e-01,5.86621321653388982e-01,5.86621321653405637e-01,3.90892644623641594e-02,3.90892644623647562e-02
5.99999999999999980e-001,6.00000000000000090e-001,8.01969349333190306e-01,8.01969349333210513e-01,5.95855095344948626e-01,5.95855095344965946e-01,3.91737990721911927e-02,3.91737990721917895e-02
6.09999999999999990e-001,6.10000000000000100e-001,7.9557268331973141e-01,7.95572683319752283e-01,6.0504378921409696e-01,6.05043789214114725e-01,3.92518651206329657e-02,3.92518651206335626e-02
6.20000000000000000e-001,6.20000000000000110e-001,7.89083610585719741e-01,7.89083610585741058e-01,6.14186385413104107e-01,6.14186385413122538e-01,3.93237267959562972e-02,3.93237267959568801e-02
6.29999999999999890e-001,6.30000000000000000e-001,7.82502657954635583e-01,7.82502657954657566e-01,6.23281869292002355e-01,6.23281869292021451e-01,3.93896368099419247e-02,3.93896368099425077e-02
6.39999999999999900e-001,6.40000000000000010e-001,7.75830359908202371e-01,7.75830359908224799e-01,6.32329229481252808e-01,6.32329229481272571e-01,3.94498369206961671e-02,3.94498369206967362e-02
6.49999999999999910e-001,6.50000000000000020e-001,7.69067258660187991e-01,7.69067258660210862e-01,6.41327457975345627e-01,6.41327457975366056e-01,3.95045584314305114e-02,3.95045584314310805e-02
6.59999999999999920e-001,6.60000000000000030e-001,7.62213904224494087e-01,7.62213904224517625e-01,6.5027555021727823e-01,6.50275550217299326e-01,3.95540226663299507e-02,3.95540226663305198e-02
6.69999999999999930e-001,6.70000000000000040e-001,7.55270854477747444e-01,7.55270854477771426e-01,6.59172505183856505e-01,6.59172505183878266e-01,3.95984414245764276e-02,3.95984414245769828e-02
6.79999999999999940e-001,6.80000000000000050e-001,7.48238675216599036e-01,7.48238675216623684e-01,6.68017325471766065e-01,6.68017325471788493e-01,3.9638017413543107e-02,3.96380174135436623e-02
6.89999999999999950e-001,6.90000000000000060e-001,7.41117940209927605e-01,7.41117940209952697e-01,6.76809017384364386e-01,6.7680901738438748e-01,3.96729446621263207e-02,3.96729446621268759e-02
6.99999999999999960e-001,7.00000000000000070e-001,7.33909231246132942e-01,7.33909231246158478e-01,6.85546591019143947e-01,6.85546591019167706e-01,3.97034089151358723e-02,3.97034089151364276e-02
7.09999999999999960e-001,7.10000000000000080e-001,7.26613138175699391e-01,7.26613138175725593e-01,6.94229060355820659e-01,6.94229060355845085e-01,3.97295880096205714e-02,3.97295880096211127e-02
7.19999999999999970e-001,7.20000000000000080e-001,7.19230258949199452e-01,7.19230258949226098e-01,7.02855443345001495e-01,7.02855443345026588e-01,3.9751652233964041e-02,3.97516522339645823e-02
7.29999999999999980e-001,7.30000000000000090e-001,7.11761199650898124e-01,7.11761199650925436e-01,7.114247619973878e-01,7.11424761997413558e-01,3.9769764670546312e-02,3.97697646705468533e-02
7.39999999999999990e-001,7.40000000000000100e-001,7.04206574528117301e-01,7.04206574528145058e-01,7.19936042473472093e-01,7.19936042473498517e-01,3.97840815227288313e-02,3.97840815227293726e-02
7.50000000000000000e-001,7.50000000000000000e-001,6.96567006016504564e-01,6.96567006016532764e-01,7.28388315173688516e-01,7.28388315173715384e-01,3.97947524268848148e-02,3.97947524268853562e-02
7.59999999999999900e-001,7.60000000000000010e-001,6.88843124761351122e-01,6.88843124761379766e-01,7.36780614828975721e-01,7.36780614829003256e-01,3.98019207501627003e-02,3.98019207501632417e-02
7.69999999999999910e-001,7.70000000000000020e-001,6.81035569635092374e-01,6.81035569635121685e-01,7.45111980591716349e-01,7.4511198059174455e-01,3.98057238746380714e-02,3.98057238746386128e-02
7.79999999999999920e-001,7.80000000000000030e-001,6.73144987751122525e-01,6.7314498775115228e-01,7.53381456127014237e-01,7.53381456127043104e-01,3.9806293468478561e-02,3.98062934684791023e-02
7.89999999999999920e-001,7.90000000000000040e-001,6.65172034474043827e-01,6.65172034474074248e-01,7.61588089704275494e-01,7.61588089704305027e-01,3.98037557447169232e-02,3.98037557447174784e-02
7.99999999999999930e-001,8.00000000000000040e-001,6.57117373426472362e-01,6.57117373426503227e-01,7.69730934289057477e-01,7.69730934289087899e-01,3.97982317081996064e-02,3.97982317082001478e-02
8.09999999999999940e-001,8.10000000000000050e-001,6.48981676492509818e-01,6.48981676492541349e-01,7.77809047635153905e-01,7.77809047635184992e-01,3.97898373912514494e-02,3.97898373912519907e-02
8.19999999999999950e-001,8.20000000000000060e-001,6.40765623817992735e-01,6.4076562381802471e-01,7.85821492376881702e-01,7.85821492376913456e-01,3.9778684078572192e-02,3.97786840785727472e-02
8.29999999999999960e-001,8.30000000000000070e-001,6.32469903807619027e-01,6.32469903807651668e-01,7.93767336121540489e-01,7.93767336121572909e-01,3.97648785218560757e-02,3.97648785218566309e-02
8.39999999999999970e-001,8.40000000000000080e-001,6.24095213119053915e-01,6.24095213119087001e-01,8.01645651542012505e-01,8.0164565154204559e-01,3.97485231446031567e-02,3.97485231446037119e-02
8.49999999999999980e-001,8.50000000000000090e-001,6.15642256654106989e-01,6.15642256654140741e-01,8.09455516469474556e-01,8.09455516469508308e-01,3.97297162375692611e-02,3.97297162375698163e-02
8.59999999999999990e-001,8.60000000000000100e-001,6.07111747547074087e-01,6.07111747547108283e-01,8.17196013986192792e-01,8.17196013986227432e-01,3.97085521452805109e-02,3.97085521452810661e-02
8.70000000000000000e-001,8.70000000000000110e-001,5.98504407150326156e-01,5.98504407150361018e-01,8.24866232518372988e-01,8.24866232518408294e-01,3.96851214440189434e-02,3.96851214440194986e-02
8.79999999999999890e-001,8.80000000000000000e-001,5.89820965017233578e-01,5.89820965017268884e-01,8.32465265929038356e-01,8.32465265929074328e-01,3.9659511111666712e-02,3.96595111116672811e-02
8.89999999999999900e-001,8.90000000000000010e-001,5.81062158882499346e-01,5.81062158882535318e-01,8.39992213610910587e-01,8.39992213610947225e-01,3.96318046897786921e-02,3.96318046897792612e-02
8.99999999999999910e-001,9.00000000000000020e-001,5.72228734639983027e-01,5.72228734640019666e-01,8.47446180579265906e-01,8.4744618057930321e-01,3.96020824382360553e-02,3.96020824382366244e-02
9.09999999999999920e-001,9.10000000000000030e-001,5.63321446318083784e-01,5.63321446318120867e-01,8.5482627756474383e-01,8.54826277564782023e-01,3.95704214828174333e-02,3.95704214828180024e-02
9.19999999999999930e-001,9.20000000000000040e-001,5.54341056052754077e-01,5.54341056052791826e-01,8.62131621106083323e-01,8.62131621106122182e-01,3.9536895956008615e-02,3.9536895956009184e-02
9.29999999999999940e-001,9.30000000000000050e-001,5.45288334058211976e-01,5.45288334058250169e-01,8.69361333642761913e-01,8.69361333642801438e-01,3.95015771313571573e-02,3.95015771313577264e-02
9.39999999999999950e-001,9.40000000000000060e-001,5.36164058595413828e-01,5.36164058595452687e-01,8.76514543607517127e-01,8.7651454360755754e-01,3.9464533551664245e-02,3.94645335516648141e-02
9.49999999999999960e-001,9.50000000000000070e-001,5.26969015938351104e-01,5.26969015938390629e-01,8.83590385518726262e-01,8.83590385518767341e-01,3.94258311512927367e-02,3.94258311512933058e-02
9.59999999999999960e-001,9.60000000000000080e-001,5.17704000338229386e-01,5.17704000338269355e-01,8.90588000072622176e-01,8.90588000072663922e-01,3.93855333728576756e-02,3.93855333728582447e-02
9.69999999999999970e-001,9.70000000000000080e-001,5.08369813985585117e-01,5.08369813985625752e-01,8.97506534235326114e-01,8.97506534235368525e-01,3.93437012785534806e-02,3.93437012785540497e-02
9.79999999999999980e-001,9.80000000000000090e-001,4.98967266970397449e-01,4.98967266970438417e-01,9.04345141334674362e-01,9.04345141334717662e-01,3.93003936563602884e-02,3.93003936563608714e-02
9.89999999999999990e-001,9.90000000000000100e-001,4.89497177240243552e-01,4.89497177240284965e-01,9.11102981151820756e-01,9.11102981151864722e-01,3.92556671213611443e-02,3.92556671213617273e-02
1.00000000000000000e+000,1.00000000000000000e+000,4.79960370556551108e-01,4.79960370556592853e-01,9.17779220012592933e-01,9.17779220012637565e-01,3.92095762123911076e-02,3.92095762123916905e-02
1.00999999999999980e+000,1.01000000000000000e+000,4.70357680448993176e-01,4.70357680449035476e-01,9.24373030878585022e-01,9.24373030878630542e-01,3.91621734842293803e-02,3.91621734842299632e-02
1.01999999999999980e+000,1.02000000000000000e+000,4.60689948168073848e-01,4.60689948168116815e-01,9.30883593437967227e-01,9.30883593438013635e-01,3.91135095955360279e-02,3.91135095955366108e-02
1.02999999999999980e+000,1.03000000000000000e+000,4.50958022635948641e-01,4.50958022635992273e-01,9.37310094195992871e-01,9.37310094196040167e-01,3.90636333927257689e-02,3.90636333927263519e-02
1.03999999999999980e+000,1.04000000000000000e+000,4.41162760395521158e-01,4.41162760395565457e-01,9.43651726565186477e-01,9.43651726565234661e-01,3.90125919899627013e-02,3.90125919899632843e-02
1.04999999999999980e+000,1.05000000000000000e+000,4.313050255578591e-01,4.31305025557904176e-01,9.49907690955194339e-01,9.49907690955243412e-01,3.89604308454514353e-02,3.89604308454520182e-02
1.05999999999999980e+000,1.06000000000000010e+000,4.21385689747968417e-01,4.21385689748014159e-01,9.56077194862279933e-01,9.56077194862329672e-01,3.89071938341923467e-02,3.89071938341929436e-02
1.06999999999999980e+000,1.07000000000000010e+000,4.11405632048963187e-01,4.11405632049009596e-01,9.62159452958447736e-01,9.62159452958498363e-01,3.88529233173611279e-02,3.88529233173617248e-02
1.07999999999999980e+000,1.08000000000000010e+000,4.01365738944669203e-01,4.013657389447165e-01,9.68153687180179578e-01,9.68153687180230871e-01,3.87976602084655411e-02,3.87976602084661518e-02
1.08999999999999990e+000,1.09000000000000010e+000,3.91266904260696324e-01,3.91266904260744286e-01,9.74059126816764764e-01,9.74059126816816945e-01,3.87414440364256124e-02,3.87414440364262231e-02
1.09999999999999990e+000,1.10000000000000010e+000,3.81110029104012648e-01,3.81110029104061277e-01,9.79875008598211638e-01,9.79875008598264486e-01,3.86843130057167305e-02,3.86843130057173551e-02
1.10999999999999990e+000,1.11000000000000010e+000,3.70896021801055464e-01,3.7089602180110487e-01,9.8560057678272106e-01,9.85600576782774574e-01,3.862630405370919e-02,3.86263040537098285e-02
1.11999999999999990e+000,1.12000000000000010e+000,3.60625797834409289e-01,3.60625797834459472e-01,9.91235083243709569e-01,9.91235083243763971e-01,3.85674529053314785e-02,3.85674529053321169e-02
1.12999999999999990e+000,1.13000000000000010e+000,3.50300279778082368e-01,3.50300279778133217e-01,9.9677778755636559e-01,9.96777787556420881e-01,3.8507794125179115e-02,3.85077941251797673e-02
1.13999999999999990e+000,1.14000000000000010e+000,3.39920397231411042e-01,3.39920397231462557e-01,1.00222795708372336e+00,1.00222795708378021e+00,3.84473611671853968e-02,3.84473611671860491e-02
1.14999999999999990e+000,1.15000000000000010e+000,3.29487086751620972e-01,3.29487086751673375e-01,1.00758486706224292e+00,1.00758486706230066e+00,3.83861864219651877e-02,3.838618642196584e-02
1.15999999999999990e+000,1.16000000000000010e+000,3.19001291785073248e-01,3.19001291785126318e-01,1.01284780068687618e+00,1.01284780068693526e+00,3.83243012619379902e-02,3.83243012619386426e-02
1.16999999999999990e+000,1.17000000000000020e+000,3.08463962597220919e-01,3.08463962597274766e-01,1.01801604919561272e+00,1.01801604919567313e+00,3.82617360843318099e-02,3.82617360843324623e-02
1.17999999999999990e+000,1.18000000000000020e+000,2.97876056201303918e-01,2.97876056201358653e-01,1.02308891195348428e+00,1.02308891195354601e+00,3.81985203521648386e-02,3.81985203521655048e-02
1.18999999999999990e+000,1.19000000000000020e+000,2.872385362858062e-01,2.87238536285861712e-01,1.02806569653601909e+00,1.02806569653608171e+00,3.81346826332976882e-02,3.81346826332983544e-02
1.20000000000000000e+000,1.20000000000000020e+000,2.76552373140699525e-01,2.76552373140755814e-01,1.03294571881212982e+00,1.03294571881219377e+00,3.80702506376446939e-02,3.8070250637645374e-02
1.21000000000000000e+000,1.21000000000000020e+000,2.65818543582498734e-01,2.65818543582555689e-01,1.03772830302642482e+00,1.03772830302649011e+00,3.80052512526291158e-02,3.80052512526298098e-02
1.22000000000000000e+000,1.22000000000000020e+000,2.55038030878149912e-01,2.55038030878207756e-01,1.04241278188092656e+00,1.04241278188099318e+00,3.79397105769630343e-02,3.79397105769637422e-02
1.23000000000000000e+000,1.23000000000000020e+000,2.44211824667775606e-01,2.44211824667834116e-01,1.04699849661618715e+00,1.04699849661625466e+00,3.78736539528293711e-02,3.7873653952830079e-02
1.24000000000000000e+000,1.24000000000000020e+000,2.33340920886296737e-01,2.33340920886356024e-01,1.05148479709178577e+00,1.05148479709185461e+00,3.78071059965399691e-02,3.7807105996540677e-02
1.25000000000000000e+000,1.25000000000000000e+000,2.22426321683954625e-01,2.22426321684014356e-01,1.0558710418661994e+00,1.05587104186626913e+00,3.77400906277403289e-02,3.77400906277410367e-02
1.25999999999999980e+000,1.26000000000000000e+000,2.11469035345750733e-01,2.11469035345810963e-01,1.06015659827603059e+00,1.06015659827610121e+00,3.76726310972286398e-02,3.76726310972293477e-02
1.26999999999999980e+000,1.27000000000000000e+000,2.00470076209827569e-01,2.00470076209888576e-01,1.06434084251458305e+00,1.06434084251465456e+00,3.76047500134535639e-02,3.76047500134542718e-02
1.27999999999999980e+000,1.28000000000000000e+000,1.89430464584808277e-01,1.89430464584870007e-01,1.06842315970977153e+00,1.06842315970984437e+00,3.75364693677525187e-02,3.75364693677532266e-02
1.28999999999999980e+000,1.29000000000000000e+000,1.78351226666112999e-01,1.7835122666617545e-01,1.07240294400135649e+00,1.07240294400143066e+00,3.74678105583893875e-02,3.74678105583900953e-02
1.29999999999999980e+000,1.30000000000000000e+000,1.67233394451272637e-01,1.67233394451335866e-01,1.07627959861748911e+00,1.07627959861756462e+00,3.73987944134480457e-02,3.73987944134487535e-02
1.30999999999999980e+000,1.31000000000000010e+000,1.56078005654257195e-01,1.56078005654321145e-01,1.08005253595055794e+00,1.08005253595063478e+00,3.73294412126355251e-02,3.73294412126362469e-02
1.31999999999999980e+000,1.32000000000000010e+000,1.4488610361883597e-01,1.44886103618900697e-01,1.08372117763232456e+00,1.08372117763240228e+00,3.72597707080462997e-02,3.72597707080470353e-02
1.32999999999999980e+000,1.33000000000000010e+000,1.33658737230987895e-01,1.33658737231053343e-01,1.08728495460833718e+00,1.08728495460841624e+00,3.71898021439368842e-02,3.71898021439376198e-02
1.33999999999999990e+000,1.34000000000000010e+000,1.22396960830377807e-01,1.22396960830444005e-01,1.09074330721161327e+00,1.09074330721169366e+00,3.71195542755577007e-02,3.71195542755584363e-02
1.34999999999999990e+000,1.35000000000000010e+000,1.11101834120916342e-01,1.1110183412098329e-01,1.0940956852355772e+00,1.09409568523565893e+00,3.70490453870872052e-02,3.70490453870879547e-02
1.35999999999999990e+000,1.36000000000000010e+000,9.97744220804187842e-02,9.97744220804864801e-02,1.09734154800624539e+00,1.097341548006328e+00,3.69782933087111215e-02,3.6978293308711871e-02
1.36999999999999990e+000,1.37000000000000010e+000,8.84157948693794076e-02,8.8415794869447853e-02,1.10048036445364583e+00,1.10048036445372933e+00,3.69073154328877703e-02,3.69073154328885198e-02
1.37999999999999990e+000,1.38000000000000010e+000,7.7027027738876666e-02,7.70270277389458608e-02,1.10351161318246471e+00,1.10351161318254954e+00,3.68361287298387268e-02,3.68361287298394763e-02
1.38999999999999990e+000,1.39000000000000010e+000,6.56092009376246509e-02,6.56092009376945673e-02,1.10643478254190763e+00,1.10643478254199379e+00,3.67647497623021998e-02,3.67647497623029354e-02
1.39999999999999990e+000,1.40000000000000010e+000,5.41633996181858506e-02,5.41633996182565026e-02,1.1092493706947657e+00,1.1092493706948523e+00,3.66931946995847843e-02,3.66931946995855338e-02
1.40999999999999990e+000,1.41000000000000010e+000,4.26907137423602547e-02,4.26907137424316561e-02,1.11195488568567624e+00,1.11195488568576373e+00,3.66214793309459427e-02,3.66214793309466922e-02
1.41999999999999990e+000,1.42000000000000020e+000,3.11922379857651164e-02,3.11922379858372533e-02,1.11455084550857175e+00,1.11455084550866013e+00,3.65496190783475491e-02,3.65496190783482986e-02
1.42999999999999990e+000,1.43000000000000020e+000,1.96690716416199687e-02,1.96690716416928341e-02,1.11703677817330193e+00,1.1170367781733912e+00,3.64776290085998475e-02,3.6477629008600597e-02
1.43999999999999990e+000,1.44000000000000020e+000,8.12231852375099559e-03,8.12231852382458257e-03,1.11941222177142329e+00,1.1194122217715139e+00,3.64055238449334517e-02,3.64055238449342012e-02
1.45000000000000000e+000,1.45000000000000020e+000,-3.44691313117126116e-03,-3.44691313109694733e-03,1.12167672454114608e+00,1.12167672454123713e+00,3.63333179780257892e-02,3.63333179780265525e-02
